Ship type,Ship duration type,Ship level,Target artifact,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,AURELIAN_BROOCH,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BEAK_OF_MIDAS,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,BOOK_OF_BASAN,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CARVED_RAINSTICK,CLARITY_STONE,CLARITY_STONE,CLARITY_STONE,CLARITY_STONE_FRAGMENT,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DEMETERS_NECKLACE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_MONOCLE,DILITHIUM_STONE,DILITHIUM_STONE,DILITHIUM_STONE,DILITHIUM_STONE_FRAGMENT,GOLD_METEORITE,GOLD_METEORITE,GOLD_METEORITE,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,INTERSTELLAR_COMPASS,LIFE_STONE,LIFE_STONE,LIFE_STONE,LIFE_STONE_FRAGMENT,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LIGHT_OF_EGGENDIL,LUNAR_STONE,LUNAR_STONE,LUNAR_STONE,LUNAR_STONE_FRAGMENT,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,LUNAR_TOTEM,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,MERCURYS_LENS,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,NEODYMIUM_MEDALLION,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,ORNATE_GUSSET,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PHOENIX_FEATHER,PROPHECY_STONE,PROPHECY_STONE,PROPHECY_STONE,PROPHECY_STONE_FRAGMENT,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,PUZZLE_CUBE,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_METRONOME,QUANTUM_STONE,QUANTUM_STONE,QUANTUM_STONE,QUANTUM_STONE_FRAGMENT,SHELL_STONE,SHELL_STONE,SHELL_STONE,SHELL_STONE_FRAGMENT,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SHIP_IN_A_BOTTLE,SOLAR_TITANIUM,SOLAR_TITANIUM,SOLAR_TITANIUM,SOUL_STONE,SOUL_STONE,SOUL_STONE,SOUL_STONE_FRAGMENT,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_DEFLECTOR,TACHYON_STONE,TACHYON_STONE,TACHYON_STONE,TACHYON_STONE_FRAGMENT,TAU_CETI_GEODE,TAU_CETI_GEODE,TAU_CETI_GEODE,TERRA_STONE,TERRA_STONE,TERRA_STONE,TERRA_STONE_FRAGMENT,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,THE_CHALICE,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TITANIUM_ACTUATOR,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,TUNGSTEN_ANKH,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST,VIAL_MARTIAN_DUST
HENERPRISE,EPIC,8,THE_CHALICE,0,0,2647,65,480,2053,32,9,116,0,1444,3653,575,1349,5,55,7090,1002,105,2,0,0,0,0,2148,3099,300,3,3,1241,163,0,4602,0,0,0,1760,48,179,2982,54,11,162,2797,3614,1474,11,0,0,1347,820,0,0,0,13504,3052,0,2124,3231,529,320,5,1,21,898,1087,10,0,7030,1834,243,311,54,0,0,0,0,1516,136,0,0,0,0,2569,224,1237,17,3,85,0,1683,251,3609,597,153,2,1,7,0,1015,153,3037,60,2083,40,10,117,0,1303,28,3602,624,297,10,1,1900,2975,2483,427,41,0,4,865,77,0,4972,0,0,0,2769,428,1025,16,4,41,2508,3240,405,1877,55,284,59,0,0,0,623,1620,84,0,0,1334,196,0,4163,3283,853,129,5,0,0,1,0,8181,2222,473,758,74,0,4736,1585,206,33,0,0,0,0,0,1346,69,0,0,11665,657,506,1721,14,0,5885,9742,303,17662,498,2902,2532,53,6,2963,3540,1214,225,123,3,0,0,1018,78,3588,18,590,903,6,37,0,834,98,3737,104,556,3,28
HENERPRISE,EPIC,8,DILITHIUM_STONE,0,0,1279,30,211,951,19,4,51,0,646,1622,237,615,3,27,3259,454,45,1,0,0,0,0,1005,1417,145,3,0,602,63,0,2125,0,0,0,811,27,77,1376,32,6,92,1307,1613,687,6,1,0,779,1812,0,0,0,6205,1402,0,931,1474,227,134,3,0,8,457,459,0,0,3275,817,109,136,35,0,0,0,0,658,54,0,0,0,0,1166,91,568,10,3,32,0,741,131,1642,247,70,0,1,3,0,472,61,1385,24,1023,10,2,60,0,583,16,1675,270,152,7,1,899,1378,1161,200,31,0,0,406,30,0,2305,0,0,0,1288,211,465,7,0,19,1135,1488,161,851,23,132,25,2,0,0,328,731,41,0,0,630,91,0,1942,1553,390,52,7,0,0,0,0,3638,1030,261,346,28,0,2303,669,93,18,0,0,0,0,0,573,28,0,0,5426,295,237,771,4,0,468,945,37,1675,40,293,238,1,1,1270,1671,573,90,48,1,0,0,456,36,1671,11,256,376,2,22,0,348,56,1698,57,216,2,14
HENERPRISE,SHORT,8,BOOK_OF_BASAN,0,749,4521,55,467,446,1,2,12,0,3220,2925,272,37,0,4,5932,254,0,0,0,0,0,2354,4183,1284,0,0,0,164,0,0,2207,0,0,0,3536,32,209,1113,7,1,25,6010,2932,84,0,0,0,503,21,0,614,0,17526,0,2676,4112,1441,151,0,0,0,0,488,71,0,781,2016,235,11,0,0,0,0,0,0,411,0,0,0,0,0,4365,240,16,1,0,1,0,3484,362,2044,221,0,0,0,0,0,2345,195,4273,34,473,3,0,9,0,2777,34,2216,230,0,0,0,4629,4447,725,75,0,0,0,99,0,0,2574,0,0,0,4507,415,9,0,0,1,5616,3843,284,230,2,26,0,0,0,0,370,401,0,345,0,521,0,0,8425,1509,0,0,0,0,0,0,0,9696,0,282,61,0,479,2699,424,0,0,0,0,0,0,0,548,0,0,0,5254,0,297,308,0,706,3199,3950,53,2117,23,229,0,0,0,6061,2611,22,10,0,0,0,0,2430,99,2748,1,279,0,0,0,0,1992,213,2600,26,0,0,0
HENERPRISE,SHORT,8,SHIP_IN_A_BOTTLE,0,330,1908,20,187,166,1,0,5,0,1284,1263,129,17,0,1,1044,41,0,0,0,0,0,1070,1933,599,0,0,0,76,0,0,1002,0,0,0,1559,15,87,520,2,0,10,2535,1245,24,0,0,0,214,9,0,269,0,7588,0,1131,1823,623,62,0,0,0,0,179,31,0,339,902,100,9,0,0,0,0,0,0,172,0,0,0,0,0,1894,93,11,0,0,0,0,1482,152,878,92,0,0,0,0,0,981,98,1819,16,184,2,2,4,0,1178,10,949,109,0,0,0,1999,1906,328,38,0,0,0,37,0,0,1118,0,0,0,1875,209,4,0,0,0,2376,1693,111,95,2,7,0,0,0,0,138,164,0,185,0,244,0,0,2434,1586,0,0,0,0,0,0,0,4185,0,144,30,0,202,1148,188,0,0,0,0,0,0,0,203,0,0,0,2219,0,138,135,0,317,1375,1658,24,933,4,96,0,0,0,2714,1091,14,0,0,0,0,0,1046,41,1243,2,118,0,0,0,0,904,89,1116,5,0,0,0
MILLENIUM_CHICKEN,EPIC,2,SOUL_STONE,12,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,14,2,10,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,10,0,0,0,0,0,0,0,0,34,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,9,27,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0
CORELLIHEN_CORVETTE,EPIC,3,CLARITY_STONE_FRAGMENT,9,13,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,9,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,25,14,0,0,6,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,8,0,0,4,0,5,0,1,1,0,0,0,0,18,1,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,10,0,0,0,0,0,0,0,0,63,0,0,3,0,0,29,0,0,0,0,0,0,0,0,8,0,0,18,45,0,0,0,0,0,41,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,1,4,2,0,0,0,0,0
CORELLIHEN_CORVETTE,EPIC,3,PROPHECY_STONE_FRAGMENT,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,7,0,0,0,0,0,0,0,0,3,0,0,2,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
CHICKFIANT,LONG,0,CLARITY_STONE,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,5,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
GALEGGTICA,EPIC,2,LIGHT_OF_EGGENDIL,0,12,2,0,0,0,0,0,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,8,0,12,1,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,46,0,1,0,47,1,0,0,0,0,0,0,3,0,0,48,0,0,0,0,0,0,0,0,5,0,0,0,0,20,0,5,0,0,0,0,0,22,10,0,0,0,0,0,0,0,15,22,2,0,0,0,0,0,0,5,11,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,41,5,0,0,0,3,0,0,0,0,0,0,0,58,1,0,9,0,0,42,1,0,0,0,0,0,0,0,7,0,0,22,27,0,0,7,0,0,51,39,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0
GALEGGTICA,EPIC,3,PROPHECY_STONE_FRAGMENT,0,9,1,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,14,0,8,1,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,26,0,0,0,31,2,0,0,0,0,0,0,3,0,0,35,0,0,0,0,0,0,0,0,5,0,0,0,0,6,1,6,0,0,0,0,0,15,5,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,19,4,1,0,0,0,0,0,0,0,0,0,0,38,3,0,7,0,0,36,0,0,0,0,0,0,0,0,4,2,0,11,31,0,0,4,0,0,51,39,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0
GALEGGTICA,EPIC,4,PROPHECY_STONE_FRAGMENT,0,91,14,1,0,0,0,0,0,140,60,1,0,0,0,0,0,0,0,0,0,0,0,233,22,0,0,0,0,0,0,0,89,0,54,2,56,1,1,0,0,0,0,78,0,0,0,0,0,3,0,0,257,0,48,0,214,31,0,0,0,0,0,0,12,0,0,279,0,0,0,0,0,0,0,0,32,1,0,0,0,64,4,21,3,0,0,0,0,135,55,4,0,0,0,0,0,0,83,99,13,5,0,0,0,0,0,24,76,3,0,0,0,0,0,100,5,0,0,0,0,0,0,0,0,331,0,24,0,8,0,0,0,0,0,78,5,0,0,0,0,0,0,0,0,29,2,0,198,16,5,0,0,20,0,0,0,0,0,0,0,272,37,0,51,0,0,232,4,0,0,0,0,0,0,0,22,6,0,112,163,0,0,39,0,0,248,223,38,1,0,0,0,0,0,0,67,1,0,0,0,0,0,0,104,7,0,0,0,0,0,0,0,141,21,0,0,0,0,0
CHICKFIANT,LONG,2,PROPHECY_STONE,0,15,2,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,18,0,0,0,10,0,2,0,0,0,0,34,1,0,0,0,0,0,0,0,12,0,11,0,25,9,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,5,12,1,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,26,4,0,0,0,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,35,2,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,7,11,0,2,0,0,6,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,8,27,12,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0
HENERPRISE,EPIC,8,DILITHIUM_MONOCLE,0,0,1562,29,284,1261,27,5,50,0,829,2107,282,763,3,39,4160,573,54,4,0,0,0,0,1215,1747,151,3,0,701,105,0,2656,0,0,0,1020,20,104,1733,31,11,90,3773,10521,4084,35,2,0,804,441,0,0,0,7981,1773,0,1231,1854,328,176,2,0,8,486,634,3,0,4148,1010,132,185,22,0,0,0,0,874,75,0,0,0,0,1424,138,726,3,0,45,0,936,180,2200,361,79,0,1,4,0,550,82,1769,37,1301,22,11,78,0,735,21,2159,348,198,3,1,1122,1782,1422,242,23,0,2,532,44,0,2929,0,0,0,1573,275,558,12,2,25,1463,1914,217,1071,29,153,20,1,0,3,395,904,65,0,0,819,87,0,2491,1977,479,65,2,0,0,0,0,4739,1315,270,399,38,0,2831,909,122,21,0,0,0,0,0,746,39,0,0,6896,381,279,971,6,0,619,1196,45,2104,62,334,313,6,5,1714,2157,746,109,66,0,0,0,623,51,2115,12,337,523,3,21,0,461,74,2114,49,278,1,16
CORELLIHEN_CORVETTE,LONG,1,LUNAR_STONE_FRAGMENT,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
HENERPRISE,EPIC,8,SHIP_IN_A_BOTTLE,0,0,4058,98,699,3243,49,13,173,0,2174,5433,895,2036,3,113,10846,1538,159,2,0,0,0,0,3289,4664,450,9,0,1957,252,0,6834,0,0,0,2653,63,236,4576,96,24,250,4195,5508,2160,13,1,0,2044,1164,0,0,0,20350,4547,0,3097,4785,787,473,1,1,29,1255,1562,16,0,10827,2763,329,446,76,0,0,0,0,2184,177,0,0,0,0,3748,363,1811,28,5,121,0,2486,404,5478,943,185,2,0,9,0,1456,196,4507,82,3185,54,19,188,0,1872,50,5387,936,490,12,2,2911,4626,3682,604,83,1,2,1399,90,0,7623,0,0,0,4199,714,1531,17,3,79,3660,4791,585,2692,75,475,78,0,0,8,963,2362,118,0,0,1914,272,0,10032,24421,5934,1005,51,1,0,3,0,11957,3332,748,1077,105,0,7310,2324,323,51,0,0,0,0,0,2004,103,0,0,17814,1063,759,2451,23,0,1575,2946,89,5385,138,853,769,14,3,4145,5553,1953,321,151,3,0,0,1467,129,5390,19,881,1268,6,75,0,1247,218,5491,134,848,6,31
HENERPRISE,EPIC,8,TUNGSTEN_ANKH,0,0,1206,30,194,1044,12,3,60,0,680,1559,285,614,3,24,3200,452,47,0,0,0,0,0,954,1333,137,2,1,566,79,0,2054,0,0,0,741,21,89,1405,19,7,80,1279,1704,678,6,0,0,597,391,0,0,0,6088,1386,0,936,1415,226,133,2,0,9,420,517,3,0,3170,813,105,140,31,0,0,0,0,682,71,0,0,0,0,1162,104,517,4,3,42,0,755,136,1692,268,55,0,0,3,0,484,66,1408,27,980,23,3,51,0,558,9,1645,259,138,0,1,841,1385,1120,199,22,0,0,368,40,0,2276,0,0,0,1307,212,469,13,2,24,1083,1470,171,829,20,127,25,1,0,1,296,677,35,0,0,587,80,0,2001,1506,367,69,2,0,0,0,0,3647,1046,227,305,27,0,2295,720,88,20,0,0,0,0,0,599,29,0,0,5354,311,228,767,5,0,498,890,25,1630,45,261,242,2,0,1290,1679,548,92,40,0,0,2698,5027,410,8049,45,1293,1952,11,99,0,360,58,1620,45,235,1,12
HENERPRISE,EPIC,8,SOLAR_TITANIUM,0,0,830,27,137,695,5,3,31,0,461,1189,196,394,2,18,2381,304,24,0,0,0,0,0,648,1005,100,0,0,406,45,0,1555,0,0,0,570,14,42,955,18,6,59,885,1091,462,5,0,0,452,278,0,0,0,4428,949,0,619,1040,162,88,0,0,5,294,344,2,0,2414,562,62,103,10,0,0,0,0,474,44,0,0,0,0,810,90,373,5,1,15,0,540,84,1205,180,37,1,0,2,0,330,38,931,15,670,11,3,38,0,384,10,1159,180,100,1,1,621,948,787,144,12,0,2,288,30,0,1605,0,0,0,916,122,265,8,0,19,811,1011,108,561,26,100,8,0,0,0,217,496,28,0,0,400,50,0,1381,1076,284,42,2,0,0,0,4561,15550,3575,155,230,24,0,1613,512,62,11,0,0,0,0,0,388,26,0,0,3845,174,155,519,2,0,355,597,19,1167,31,166,170,2,0,921,1202,405,55,26,1,0,0,331,27,1180,4,193,278,2,11,0,283,36,1199,34,166,0,8
HENERPRISE,EPIC,8,SOUL_STONE,0,0,1225,28,184,1024,12,2,45,0,640,1635,248,636,1,34,3208,457,41,3,0,0,0,0,988,1429,131,1,1,552,79,0,2037,0,0,0,770,30,74,1419,17,2,63,1232,1707,662,5,2,0,620,383,0,0,0,6312,1476,0,960,1489,233,148,0,0,10,410,489,4,0,3248,821,98,133,17,0,0,0,0,666,56,0,0,0,0,1145,96,564,2,0,38,0,753,111,1558,285,50,0,0,8,0,441,92,1405,34,993,18,3,47,0,571,10,1664,266,152,2,0,869,1401,1095,177,23,0,1,397,31,0,2302,0,0,0,1272,229,478,9,2,23,1064,1445,149,811,27,125,18,0,0,1,288,673,35,0,0,554,72,0,2030,1577,348,70,5,0,0,0,0,3697,1019,611,1592,173,0,2247,703,76,14,0,0,0,0,0,583,34,0,0,5384,258,214,770,9,0,455,986,30,1685,36,271,231,5,0,1285,1692,567,85,29,0,0,0,443,36,1621,12,280,406,2,24,0,390,54,1639,32,210,0,10
HENERPRISE,LONG,8,TAU_CETI_GEODE,0,0,1333,23,173,465,4,0,18,0,799,1516,179,222,0,10,1273,156,0,0,0,0,0,538,1120,944,1,0,0,213,10,0,1559,0,0,0,971,10,69,821,10,0,28,1576,1485,205,0,0,0,354,83,0,324,0,5767,215,645,1086,926,129,7,0,0,1,232,133,0,415,1241,377,32,3,0,0,0,0,0,320,0,0,0,0,0,1313,88,162,1,0,9,0,905,116,1200,145,0,0,0,0,0,598,61,1569,16,479,1,0,12,0,698,11,1250,158,3,0,0,1148,1509,637,73,0,0,0,122,0,0,1600,0,0,0,1455,204,141,0,0,5,1469,1446,126,370,3,42,0,0,0,0,207,348,0,0,0,359,0,0,2341,989,71,12,0,0,0,0,0,3251,74,134,82,0,0,2106,396,2,0,0,0,0,0,0,347,0,0,3478,11152,0,135,340,0,353,752,1058,18,1189,15,127,17,0,0,1637,1318,198,27,0,0,0,0,597,35,1416,2,178,87,0,6,0,515,63,1299,31,23,0,1
HENERPRISE,EPIC,8,MERCURYS_LENS,0,0,513,11,72,435,6,5,25,0,246,674,107,246,3,11,1396,192,21,1,0,0,0,0,381,590,54,0,1,256,20,0,836,0,0,0,356,15,24,553,19,3,27,546,658,269,4,0,0,239,161,0,0,0,2575,616,0,375,628,98,52,2,0,3,136,214,0,0,1380,370,39,67,10,0,0,0,0,274,28,0,0,0,0,458,52,212,2,0,14,1080,2225,355,3405,604,120,1,0,3,0,187,27,582,10,427,7,1,20,0,240,7,704,113,55,2,0,381,545,453,95,9,0,2,171,17,0,950,0,0,0,563,98,205,4,0,7,473,598,74,357,15,51,16,0,0,0,118,261,16,0,0,224,36,0,818,663,172,23,2,0,0,0,0,1469,430,81,149,10,0,959,313,42,4,0,0,0,0,0,229,5,0,0,2212,110,102,321,3,0,197,375,9,663,16,133,103,2,0,519,687,248,39,11,0,0,0,167,15,680,0,118,150,1,3,0,133,21,663,19,114,1,9
HENERPRISE,LONG,8,SOLAR_TITANIUM,0,0,136,1,17,41,1,0,3,0,77,155,17,16,0,3,141,18,0,0,0,0,0,57,119,79,0,0,0,16,1,0,152,0,0,0,107,1,6,92,0,0,5,159,126,29,0,0,0,33,7,0,30,0,571,18,63,106,115,11,0,0,0,0,22,13,0,36,107,31,5,0,0,0,0,0,0,26,0,0,0,0,0,125,9,17,0,0,0,0,71,13,123,6,0,0,0,0,0,58,2,143,1,48,1,0,1,0,69,2,106,18,0,0,0,118,169,54,12,0,0,0,11,0,0,157,0,0,0,160,21,15,0,0,1,157,140,16,42,0,3,0,0,0,0,17,24,0,0,0,30,0,0,236,96,7,3,0,0,0,0,338,1192,31,9,7,0,0,223,36,1,0,0,0,0,0,0,33,0,0,0,285,0,12,34,0,38,93,105,1,123,2,18,0,0,0,156,122,16,0,0,0,0,0,49,1,140,0,17,9,0,0,0,44,7,122,2,2,0,0
HENERPRISE,EPIC,8,VIAL_MARTIAN_DUST,0,0,274,5,45,214,5,2,14,0,147,350,61,154,1,4,759,98,3,0,0,0,0,0,232,315,25,0,0,122,15,0,491,0,0,0,175,7,21,348,7,2,6,327,397,165,1,0,0,140,85,0,0,0,1378,312,0,218,330,53,38,0,0,0,83,112,0,0,735,186,24,28,5,0,0,0,0,155,14,0,0,0,0,267,18,131,2,0,15,0,180,28,375,65,17,0,0,0,0,113,11,302,8,209,2,2,17,0,124,2,407,47,39,2,0,214,290,252,49,6,0,0,92,5,0,546,0,0,0,289,43,105,1,0,4,280,343,49,204,5,38,3,0,0,0,72,184,4,0,0,141,21,0,401,334,95,15,1,0,0,0,0,833,262,51,61,10,0,546,187,19,5,0,0,0,0,0,130,11,0,0,1254,73,56,173,4,0,112,224,2,384,18,82,65,1,0,302,391,124,22,12,0,0,0,104,6,407,5,65,91,0,9,578,1208,174,1865,55,274,1,15
